T,v
4.732020e+03,9.769620e-01
4.732160e+03,9.889930e-01
4.732500e+03,9.982490e-01
4.732730e+03,9.929130e-01
4.732820e+03,9.897300e-01
4.732880e+03,9.872400e-01
4.733300e+03,9.957660e-01
4.733470e+03,9.800320e-01
4.733510e+03,9.593220e-01
4.733530e+03,9.335440e-01
4.733540e+03,9.114780e-01
4.733550e+03,8.794080e-01
4.733570e+03,7.837940e-01
4.733580e+03,7.477330e-01
4.733590e+03,7.535270e-01
4.733620e+03,8.878320e-01
4.733640e+03,9.364800e-01
4.733670e+03,9.646060e-01
4.733740e+03,9.799630e-01
4.733900e+03,9.951920e-01
4.734370e+03,9.935490e-01
4.734480e+03,9.873280e-01
4.734830e+03,9.949360e-01
4.735090e+03,9.873230e-01
4.735150e+03,9.672000e-01
4.735180e+03,9.341460e-01
4.735200e+03,8.848810e-01
4.735230e+03,7.520980e-01
4.735240e+03,7.424640e-01
4.735250e+03,7.742060e-01
4.735270e+03,8.677930e-01
4.735290e+03,9.228450e-01
4.735320e+03,9.587700e-01
4.735390e+03,9.867520e-01
4.735630e+03,9.943340e-01
4.735690e+03,9.921310e-01
4.736010e+03,9.943250e-01
4.736090e+03,9.857060e-01
4.736270e+03,9.976090e-01
4.736530e+03,9.900520e-01
4.736730e+03,9.869060e-01
4.736790e+03,9.677010e-01
4.736820e+03,9.367340e-01
4.736840e+03,8.893050e-01
4.736860e+03,8.026740e-01
4.736870e+03,7.582230e-01
4.736880e+03,7.423740e-01
4.736890e+03,7.671470e-01
4.736910e+03,8.608840e-01
4.736920e+03,8.968310e-01
4.736940e+03,9.404150e-01
4.736970e+03,9.690510e-01
4.737050e+03,9.889190e-01
4.737490e+03,9.962810e-01
4.737570e+03,9.876930e-01
4.737630e+03,9.869400e-01
4.737680e+03,9.878430e-01
4.737800e+03,9.943150e-01
4.738300e+03,9.915980e-01
4.738400e+03,9.680320e-01
4.738460e+03,9.119590e-01
4.738470e+03,8.893080e-01
4.738490e+03,8.130000e-01
4.738500e+03,7.725920e-01
4.738510e+03,7.573000e-01
4.738520e+03,7.790310e-01
4.738540e+03,8.660060e-01
4.738560e+03,9.246600e-01
4.738590e+03,9.631960e-01
4.738660e+03,9.876830e-01
4.739080e+03,9.975490e-01
4.739270e+03,9.933480e-01
4.739400e+03,9.906480e-01
4.739440e+03,9.853460e-01
4.739620e+03,9.966250e-01
4.739940e+03,9.875700e-01
4.739990e+03,9.834330e-01
4.740000e+03,1.000000e+00
4.740010e+03,9.800680e-01
4.740060e+03,9.533680e-01
4.740080e+03,9.233010e-01
4.740100e+03,8.659750e-01
4.740120e+03,7.921530e-01
4.740130e+03,7.809270e-01
4.740140e+03,8.017360e-01
4.740160e+03,8.784110e-01
4.740180e+03,9.295590e-01
4.740210e+03,9.639240e-01
4.740270e+03,9.823990e-01
4.740320e+03,9.765720e-01
4.740410e+03,9.945610e-01
4.741150e+03,9.931060e-01
4.741260e+03,9.844420e-01
4.741290e+03,9.810930e-01
4.741370e+03,9.955990e-01
4.741610e+03,9.844430e-01
4.741660e+03,9.661820e-01
4.741690e+03,9.308040e-01
4.741710e+03,8.795030e-01
4.741730e+03,8.187950e-01
4.741740e+03,8.143840e-01
4.741750e+03,8.356630e-01
4.741770e+03,8.997680e-01
4.741790e+03,9.406450e-01
4.741830e+03,9.722880e-01
4.741920e+03,9.919870e-01
4.742130e+03,9.901370e-01
4.742170e+03,9.770850e-01
4.742250e+03,9.935270e-01
4.743050e+03,9.934740e-01
4.743120e+03,9.728260e-01
4.743180e+03,9.877060e-01
4.743250e+03,9.742210e-01
4.743280e+03,9.496450e-01
4.743310e+03,8.927030e-01
