T,v
4.086410e+03,9.837470e-01
4.086460e+03,9.880970e-01
4.086510e+03,9.604000e-01
4.086570e+03,9.762990e-01
4.086590e+03,9.681120e-01
4.086610e+03,9.360350e-01
4.086620e+03,9.123780e-01
4.086630e+03,9.036480e-01
4.086660e+03,9.635760e-01
4.086690e+03,9.858330e-01
4.086910e+03,9.972120e-01
4.087020e+03,9.905530e-01
4.087050e+03,9.702870e-01
4.087070e+03,9.569140e-01
4.087110e+03,9.881800e-01
4.087260e+03,9.981430e-01
4.087500e+03,9.900010e-01
4.087530e+03,9.762660e-01
4.087550e+03,9.487370e-01
4.087570e+03,9.138420e-01
4.087580e+03,9.216810e-01
4.087600e+03,9.604880e-01
4.087630e+03,9.841480e-01
4.087710e+03,9.918520e-01
4.087930e+03,9.935860e-01
4.087980e+03,9.751160e-01
4.088010e+03,9.334430e-01
4.088020e+03,9.374800e-01
4.088050e+03,9.789220e-01
4.088110e+03,9.947270e-01
4.088730e+03,9.936390e-01
4.088810e+03,9.761530e-01
4.088830e+03,9.554080e-01
4.088860e+03,8.858290e-01
4.088890e+03,8.883630e-01
4.088920e+03,9.176210e-01
4.088930e+03,9.149200e-01
4.088940e+03,9.239000e-01
4.088960e+03,9.643350e-01
4.088990e+03,9.860580e-01
4.089170e+03,9.976740e-01
4.089450e+03,9.899030e-01
4.089480e+03,9.745400e-01
4.089500e+03,9.401790e-01
4.089510e+03,9.181850e-01
4.089520e+03,9.166580e-01
4.089550e+03,9.726270e-01
4.089590e+03,9.886620e-01
4.089640e+03,9.823860e-01
4.089680e+03,9.418940e-01
4.089690e+03,9.415070e-01
4.089730e+03,9.762770e-01
4.089820e+03,9.950850e-01
4.089980e+03,9.838430e-01
4.090050e+03,9.816320e-01
4.090090e+03,9.544740e-01
4.090140e+03,9.891670e-01
4.090270e+03,9.912460e-01
4.090320e+03,9.676220e-01
4.090340e+03,9.590150e-01
4.090390e+03,9.842060e-01
4.090450e+03,9.837220e-01
4.090470e+03,9.680330e-01
4.090490e+03,9.294980e-01
4.090500e+03,9.333030e-01
4.090520e+03,9.680340e-01
4.090550e+03,9.787100e-01
4.090590e+03,9.731630e-01
4.090620e+03,9.652040e-01
4.090640e+03,9.486510e-01
4.090680e+03,9.853910e-01
4.090770e+03,9.939510e-01
4.091160e+03,9.919570e-01
4.091220e+03,9.748030e-01
